,neuron,mae,mse,rmse,Perror
5292,relu_11_11_4,0.12082975228627457,0.022089560082302957,0.14862557008234806,12.411170831543725
8124,relu_15_7_28,0.11569943984349502,0.02209088720751605,0.1486300346750819,9.683960293019634
14072,relu_23_12_9,0.11274663527806535,0.02209656030777719,0.14864911808610634,10.711758402589721
1829,relu_6_17_24,0.12340839465459122,0.022099079114212213,0.14865759016684016,11.328600122750645
15677,relu_25_17_21,0.10200912316640151,0.022100435715748844,0.14866215293661278,9.687387040432395
4666,relu_10_14_26,0.11439885377883965,0.02210198234848934,0.14866735468316283,11.514245057074772
5550,relu_11_20_19,0.1276140022277838,0.022102215566136136,0.14866813904174672,12.321508648822576
3070,relu_8_9_23,0.12880907535553032,0.022102321714432556,0.14866849603877935,13.810851533202115
4135,relu_9_22_8,0.12698505242665542,0.022104434346950745,0.14867560104788796,12.660436673750777
1240,relu_5_22_29,0.12983264048894178,0.022104506208724388,0.1486758427207473,12.918142428895115
12601,relu_21_11_23,0.11708396911621148,0.022107984071079497,0.1486875383852981,10.953130618096887
15221,relu_24_27_24,0.1324739011128737,0.022108171003451298,0.14868816699203505,13.424845577252103
8113,relu_15_7_17,0.13127701838811173,0.02210910655383857,0.14869131297368576,13.22840465058477
14490,relu_23_27_22,0.12943756898244158,0.02210967478881523,0.14869322374881525,12.59202846511042
5879,relu_12_5_24,0.11649543364842663,0.022113960517111085,0.14870763436055018,13.407518925275536
9418,relu_16_28_26,0.14447419961293473,0.02211419175944842,0.1487084118651276,13.751251228498095
10216,relu_18_4_14,0.13827721198399795,0.022117609173342555,0.1487199017392849,14.6176496156909
6163,relu_12_16_11,0.12975968678792252,0.022121831796449058,0.14873409762542367,13.445017084209733
15663,relu_25_17_7,0.1259089048703505,0.022124078897866387,0.14874165152325822,11.923506800349097
5549,relu_11_20_18,0.11509488344192562,0.022124940464580967,0.14874454768017875,11.844282590490675
1248,relu_5_23_10,0.11640903234481866,0.022126854841007616,0.14875098265560338,13.075551034231802
7770,relu_14_21_25,0.12805724461873308,0.022127425891110653,0.1487529021266834,12.16036770396371
10893,relu_18_29_16,0.12512493689854873,0.022127524158499425,0.1487532324304229,13.238114253838145
3374,relu_8_20_30,0.1373196156819655,0.022128476559784248,0.14875643367526747,13.638476731077366
11974,relu_20_15_17,0.13679510672887102,0.02212876293521237,0.14875739623700185,13.640969259733941
2638,relu_7_20_23,0.12634580453236832,0.022134597793310208,0.14877700693759843,12.18938986123696
13729,relu_22_26_17,0.13255249579747452,0.022139708902415678,0.14879418302613742,12.592094124889908
2949,relu_8_5_10,0.12995510419209727,0.02213997472782487,0.1487950762889178,13.825454350259804
10751,relu_18_24_9,0.13460207303365007,0.022141017057016592,0.1487985788138334,12.50620070953521
11993,relu_20_16_9,0.11062679767608696,0.022146559437558357,0.14881720141690058,13.312410143639474
3022,relu_8_7_29,0.13484535535176528,0.022146943796378486,0.14881849279030643,14.2466221977699
6401,relu_12_25_6,0.12254120667775406,0.02215122826093196,0.14883288702747105,11.894041888014092
14932,relu_24_17_5,0.12472696860631241,0.022152958527073205,0.14883869969558725,11.962798500361128
1009,relu_5_14_14,0.12637591918309463,0.02215498048759973,0.14884549199622987,12.233684576409544
13658,relu_22_23_27,0.1228183778127028,0.022155098334312694,0.14884588786497494,11.757262984269483
15870,relu_25_24_25,0.14106837828953994,0.022155356845653736,0.14884675624834334,14.037872350757027
4150,relu_9_22_23,0.13220984220504814,0.02215578251159939,0.14884818612129402,14.285845158103749
12675,relu_21_14_16,0.12445081790288219,0.02215795708285229,0.1488554906036465,13.650652700252968
6915,relu_13_17_7,0.10968104918797746,0.0221618941368184,0.14886871443261138,13.156021508666417
2551,relu_7_17_17,0.12154846509297623,0.022164271966632593,0.14887670054992685,11.595263984826932
10977,relu_19_5_19,0.12702213843663468,0.022166438514374685,0.1488839766878044,12.811683628151659
6122,relu_12_14_24,0.12094548066457048,0.02217357713690468,0.1489079485350083,11.41918645153557
6842,relu_13_14_15,0.12544402201970353,0.022174212033210395,0.14891008036130526,10.846192734901752
10980,relu_19_5_22,0.12937101443608537,0.022175542525471957,0.14891454772946786,14.384091337537072
10423,relu_18_12_5,0.11937090714772476,0.02217566853141848,0.14891497081025293,11.542586226114192
