,neuron,mae,mse,rmse,Perror
1614,relu_6_9_25,0.25795509033016784,0.10287125032976469,0.32073548342795605,37.56396083101798
16394,relu_26_17_9,0.25261716656498534,0.10288325662487852,0.3207541996995184,37.291398606886226
1300,relu_5_25_8,0.26852281503491027,0.10288663488100193,0.32075946576991604,38.031344018943074
3220,relu_8_15_11,0.24442111067585573,0.10288769243481544,0.3207611142810416,36.571339406265636
3720,relu_9_6_25,0.26661497466377837,0.10290529990164447,0.32078855949307866,38.038892835474726
4287,relu_9_27_25,0.27792780213169677,0.10291079060549284,0.3207971175143144,39.02552580480243
7355,relu_14_6_15,0.26305048279575927,0.10292108629508404,0.3208131641549081,38.04361967645299
53,relu_4_5_30,0.24874435360725225,0.1029323145381584,0.320830663338401,36.97181614598408
17214,relu_27_20_19,0.24823384098820314,0.10295483443385661,0.3208657576524123,36.29538893777268
17722,relu_28_12_14,0.2542252104740582,0.10296037739447468,0.32087439504341053,37.303750346317486
12456,relu_21_6_13,0.2475894104700528,0.10296720385892225,0.32088503215158265,36.659655372220925
14138,relu_23_14_21,0.24622084195907415,0.10296832050392885,0.32088677209247635,36.764240277660264
16610,relu_26_25_9,0.2441680579930097,0.10301364003340453,0.32095738040027144,36.549387908004064
2579,relu_7_18_18,0.2430873065739423,0.10301686489117137,0.3209624041709112,36.43418744336616
3738,relu_9_7_16,0.2467155605107099,0.10303049386940943,0.3209836348934466,36.79786806210087
4485,relu_10_8_7,0.270675168560072,0.10307362323465041,0.3210508109858164,38.59740680330931
9052,relu_16_15_11,0.26169623546414,0.10307710753199123,0.3210562373354413,38.02376987828907
17511,relu_28_4_19,0.2585810285072766,0.10308028142512762,0.3210611801902055,37.7560751556037
311,relu_4_15_18,0.25510384254269225,0.10310396196222724,0.32109805661546326,37.524381338778895
9783,relu_17_15_13,0.2480331819515668,0.10311931340869998,0.32112196033392043,36.747026924719066
6385,relu_12_24_17,0.24663750939182863,0.10313899950138186,0.3211526109210104,36.73984542030859
18697,relu_29_21_17,0.24473600201420412,0.10314899379708392,0.3211681705852619,36.60057910714879
13858,relu_23_4_11,0.25676266960911376,0.10315261268983893,0.32117380448884514,37.6531915791297
3937,relu_9_14_26,0.25255365781597716,0.1031707362181855,0.32120201776792356,36.98656013251758
1015,relu_5_14_20,0.2961821418266736,0.10320119424196329,0.3212494268352292,39.83555922076483
4347,relu_9_30_4,0.24519623811538518,0.10322582053350042,0.3212877534757595,36.53518998850931
3209,relu_8_14_27,0.29989929609112365,0.10323092525584687,0.3212956975370926,40.427582305230516
12547,relu_21_9_23,0.25372664742283446,0.1032386485388571,0.321307716276558,37.36792420863324
3954,relu_9_15_16,0.24552975590522588,0.10326190342167176,0.32134390210749564,36.64196449516641
10251,relu_18_5_22,0.24240489299590887,0.10328782543096574,0.3213842333266611,36.36524254095896
15846,relu_25_23_28,0.2506433736544095,0.10330007698672479,0.3214032933663325,36.91086718863148
4803,relu_10_19_28,0.23523335154350103,0.10330042846129525,0.32140384014708856,35.550853763930625
2824,relu_7_27_20,0.2520433079462491,0.10330683915678626,0.32141381295268917,37.07404632133012
3922,relu_9_14_11,0.2380124639730893,0.103314045252652,0.32142502275437734,35.79767474317079
17856,relu_28_17_13,0.2582621138554059,0.10334846368473068,0.32147855867029557,37.65807917081754
11506,relu_19_25_8,0.258607731388136,0.10335054416286618,0.3214817944501153,37.66481802658845
4397,relu_10_4_27,0.25590504817776305,0.10336514674833967,0.3215045050202869,37.45374797714352
10445,relu_18_12_27,0.2537653308372937,0.10337947343931796,0.32152678494849846,37.281451444115824
8542,relu_15_23_14,0.24080659560970888,0.10338186739564652,0.3215305077215015,36.00033274049926
1606,relu_6_9_17,0.25593604259304625,0.10339527946664362,0.32155136365228437,37.497744668348155
5264,relu_11_9_30,0.23908090586955846,0.10341637508164514,0.3215841648490254,35.96093389562244
3158,relu_8_12_30,0.2676061850052319,0.10342974882832921,0.3216049577172734,38.329025325431566
11694,relu_20_5_7,0.27448590211681945,0.10343309504904126,0.3216101600525724,39.024667843710105
9082,relu_16_16_14,0.24742104224972353,0.10346059539362557,0.3216529113712879,36.632674447168334
3776,relu_9_8_27,0.24510619156174288,0.10346097954411944,0.32165350852138924,36.48345858238124
1854,relu_6_18_22,0.2597760420303784,0.10346314032658717,0.3216568673704747,37.915798389424225
373,relu_4_17_26,0.24901588372997865,0.10347096320305565,0.32166902742268433,36.47835834934435
16375,relu_26_16_17,0.2550962280493222,0.10347567441738265,0.32167635041666126,37.363897744879864
